ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;1;39.3385;32.8896;0;30.214;27.8623;100;5000;0;0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;2;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;3;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;2;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;3;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;4;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;5;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;6;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;7;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;8;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;9;163_0
163;166;23.5272;62.676;148.431;62.676;1;0;42.07;39.3674;32.9057;0.0;1858470594;12;0.0;0.0;0;0.0;0.0;0;0;10;163_0
